Автор,Оценка,Продавец,Фото,Лайки,Дизлайки,Реакции,Рейтинг,Текст,Час,День,Месяц,Год,Наличие эмодзи,Количество_!,Длина_Текста,sentiment_anger,sentiment_enthusiasm,sentiment_fear,sentiment_happiness,sentiment_neutral,sentiment_sadness,skip,positive,negative,neutral,speech
1,5,1,0,2,0,2,2,"Долго выбирал миксер, но, все 300-500 ватт, а это маловато. А здесь, как увидел 800, так и думать даже не пришлось. Мощность, это главный и безупречный плюс. И несомненным плюсом является то, что миксер можно ставить, а не класть, как практически все ручные миксеры. Не знаю, минус это или нет, короткий провод. А сейчас во всей технике короткие провода. Удлинитель все решает. Когда первый раз начали тесто месить, а оно было густое, мелькнула мысль, что им можно и цемент замешивать. 😃😃😃",17,26,2,2024,1,0,5,False,True,False,False,False,False,0.06,0.45,0.2,0.15,0.01
0,5,1,5,1,0,1,1,Миксер довольно тяжелый. Быстро крутится и можно выбрать режим работы ( 5 режимов).Шнур от электричество  1м что удобно работать.Легкостью справляется со своим задачами.Попробовал замешат тесто всë получил очень хорошо.  Звук тоже не очень громко.Рекомендую! Ещё не обнаружено Работает на ура! То что я ожидало.Спасибо!,18,12,4,2024,0,3,4,True,False,False,False,False,False,0.06,0.44,0.21,0.16,0.01
1,5,1,1,0,0,0,0,"выглядит красиво пока не обнаружила у меня есть планетарный миксер, у ручной - он уже довольно прилично пожил и слабее. решила купить этот, поскольку заявлена была мощность 800 Вт. на самом миксере указана номинальная мощность 500Вт, максимальная мощность 1500Вт. в целом со своей задачей справляется, надеюсь прослужит долго",15,3,6,2024,0,0,4,False,False,False,False,True,False,0.12,0.27,0.13,0.31,0.01
1,4,1,5,1,0,1,1,"Симпатичный, аккуратный, врод бы сделан на совесть. цена-мощность Венчики ходят ходуном при работе. Большие зазоры внутрь миксера в месте вставки венчиков, все видно прям внутри- соотвнтственно внутрь будет попадать взбиваемое содержимое В принципе советую. Посмотрим сколько прослужит.",8,3,4,2024,0,0,3,False,False,False,False,True,False,0.06,0.56,0.2,0.1,0.04
1,5,1,0,1,1,2,0,"Быстрая доставка, на следующий день. Цена. Почти нет. Довольно таки увесистый миксер, работает. На первый взгляд сделан качественно, посмотрим как надолго его хватит.пока из минусов только очень тугая кнопка сброса венчиков. Насчёт веса трудно сказать друзья китайцы могли специально утяжелить конструкцию, так сказать для солидности, насчёт мощности 800 ватт тоже сомнения. Можно поставить вертикально несомненно плюс.",4,8,12,2023,0,0,5,True,False,False,False,False,False,0.17,0.44,0.32,0.06,0.0
1,4,1,5,0,0,0,0,"Симпатичный, аккуратный, вроже бы сделан на совесть.цена-мощность Венчики ходят ходуном при работе. Большие зазоры внутрь миксера в месте вставки венчиков, все видно прям внутри-будет попадать туда взбиваемое содержимое🤷🏻\u200d♀️ В принципе советую. Посмотрим сколько прослужит.",9,24,3,2024,1,0,3,False,False,False,False,True,False,0.1,0.14,0.16,0.35,0.01
1,5,1,1,0,0,0,0,"Мощность, цена, качество Немного тяжеловат для меня( или поосто у меня слабые руки😀) Удобный, добротный, мощный миксер.Стильный дизайн. Из плюсов для меня это 5 режимов скорости, функция турбо и прочные из качественного металла насадки, удобный и плавный переключатель .",18,28,3,2024,1,0,3,False,False,False,False,True,False,0.33,0.4,0.14,0.05,0.06
1,5,1,0,0,0,0,0,"Отличный мощный миксер за свою цену, интересный дизайн Не обнаружены Для приготовлениях домашних десертов самый оптимальный вариант. Раньше я умудрялась одним венчиком от блендера взбить крем для торта и белки для меренги, поэтому этот миксер для меня на контрасте просто супер мощная кухонная машина. Не пожалела, что купила именно этот, хотя вариантов было множество.",12,30,10,2023,0,0,4,False,False,False,False,True,False,0.12,0.45,0.13,0.14,0.01
0,4,1,0,0,0,0,0,"компактный, не сильно тяжелый одна скорость, при работе запах горелого пластика или смазки(думаю со временем уйдёт), венчики небольшие миксер вполне устроил, конечно в описании 5 скоростей, по факту одна! конечно переключает, скорость только ни как не изменяется. первоначально обороты большие. с белками справилься, маргарин с сахаром взбил, картофельное пюре воздушное!",7,4,4,2024,0,2,4,False,False,False,False,True,False,0.06,0.78,0.13,0.02,0.09
1,5,1,1,2,0,2,2,  Я просто в восторге!!!,10,12,1,2024,0,3,1,False,False,False,True,False,False,0.19,0.28,0.21,0.16,0.04
1,5,1,0,0,0,0,0,"мощный,удобный. минусов не обнаружено. отличный миксер,давно такой хотела купить,но смущала цена,а здесь",17,21,10,2023,0,0,2,False,False,False,False,True,False,0.09,0.49,0.18,0.12,0.01
0,2,1,2,0,0,0,0,"хорошо и быстро взбивает тяжелый, вибрирует сильно Покупкой не очень довольна. миксер тяжелый, у меня рука болит, даже если не долго взбивать что-то, еще и вибрирует слишком сильно. кнопка турбо кривая какая-то.",12,7,6,2024,0,0,3,True,False,False,False,False,False,0.05,0.93,0.02,0.06,0.01
0,5,1,3,1,0,1,1,"Мощный, стильный, не хлипкий - Отличный миксер! Я осталась в восторге, очень мощный, 5 режимов, под свои залачи просто супер! Взяла и не пожалела) достаточно удобный и хорошо взбивает! Спасибо продавцу",18,3,3,2024,0,3,3,False,False,False,True,False,False,0.21,0.04,0.24,0.38,0.04
1,5,1,0,0,0,0,0,"Сломался мой старый миксер, долго выбирала и остановилась на данной модели. Честно скажу, производителя такого не знаю, понравился дизайн, мощность и цена. нет Немного я бы сказала тяжеловат, руке не легко его держать, но думаю нужна привычка. Скорости вообще огонь, удобная кнопка для снимания насадок. Позже дополню отзыв.",17,20,2,2024,0,0,4,False,False,False,False,True,False,0.15,0.54,0.09,0.24,0.0
1,5,1,0,0,0,0,0,"Цена, качество, можность, насадки для теста нет Очень качественный миксер. Сбалансирован великолепно. Плоский корпус доет возможность поставить миксер на стол. Насадки можно мыть в ПММ. На первой скорости очень мощный (можно было-бы и минус первую установить)). первый раз купила товар этой марки. Я очень довольна техникой.",12,11,4,2024,0,0,4,False,False,False,False,True,False,0.08,0.49,0.11,0.21,0.01
1,5,1,0,0,0,0,0,"Меня,как дилетанта,вполне устраивает и мощность и внешний вид миксера. Хлипкий переключатель скорости. Еще не пробовала в работе,но предчувствие,надеюсь не подведет,все ,что я задумала приготовить с помощью этого прекрасного миксера,у меня получится,как у профессионала 😁👍🙏🙏🙏",7,23,3,2024,1,0,3,False,False,False,True,False,False,0.25,0.31,0.06,0.2,0.02
0,5,1,0,0,0,0,0,"Высокая мощность. Миксер можно ставить вертикально, без дополнительных подставок, что очень удобно. 5 скоростей и турбо режим. На одной из насадок отсутствовала защитная манжетка (металлический кружок). В прилагающихся документах мощность для модели МТ-1513 обозначена диапазоном: 500-1500 Вт. Вес 720 г, достаточно увесистый.",13,29,6,2023,0,0,4,False,False,False,False,True,False,0.1,0.28,0.13,0.45,0.0
1,5,1,1,0,0,0,0,"Достаточно мощности. Тяжолый и не хлипкий. Есть функция турбо. Не очень удобная кнопка переключения скоростей. Неплохой миксер для своей цены. Материалы не хлипкие, тяжолый. Хорошо взбивает даже меренгу.",8,28,2,2024,0,0,3,False,False,False,False,True,False,0.03,0.26,0.16,0.58,0.0
1,5,1,3,0,0,0,0,"хорошая мощность, красивый внешний вид пока нет Классный миксер, красивый,стильно выглядит, тяжёленький, мощность хорошая. И цена хорошая за эту мощность, ещё и бонусы начислят 👍",16,13,3,2024,1,0,2,False,False,False,False,True,False,0.08,0.36,0.22,0.19,0.02
1,5,1,0,0,0,0,0,"  Отличный миксер для своей стоимости. Долго выбирала, чтобы насадка для взбивания была не с острыми гранями, а с плавными. Остановилась на данной модели, исходя из отзывов. И не пожалела: много редимов скорости, отличные насадки, плюс сами насадки хорошо снимаются специальной кнопочкой. Сам миксер достаточно тихий.",23,21,1,2024,0,0,4,False,False,False,True,False,False,0.05,0.26,0.03,0.55,0.0
1,5,1,0,0,0,0,0,"Миксер мне очень понравился. Дизай превзошёл все мои ожидания. Миксер достаточно тяжёлый, значит качественный. Мощность высокая, то что мне было нужно. Также в комплекте два вида насадок, что очень удобно. Всем советую к покупке этот кухонный гаджет) Не выявлено Очень хороший товар и продавец",17,23,3,2024,0,0,3,False,False,False,True,False,False,0.23,0.16,0.21,0.26,0.01
1,5,1,1,0,0,0,0,"Недорогой, удобно держать. Пока не обнаружено Хороший бюджетный миксер. Стилный дизайн. Прост в работе. Очень понравился. Это мой первый миксер. До этого пользовалась венчиком.",12,15,2,2024,0,0,2,False,False,False,True,False,False,0.02,0.45,0.01,0.1,0.03
0,5,1,0,0,0,0,0,"качество нет Миксер супер.Очень удобный и мощность хорошая.Крем взбивает отлично .Разные скорости ,есть турбо,очень удобно .Удобен в уходе,легко протереть  и в использовании.Корпус в металлическом обрамлении т.е.надёжно.Я очень довольна покупкой.Бонусы Сбера сделали покупку дешевле.",9,20,12,2023,0,0,3,False,False,False,False,True,False,0.25,0.29,0.18,0.08,0.01
1,5,1,0,0,0,0,0,"мощность, дизайн, удобство использования, стоимость пока не обнаружили Качественный удобный и очень мощный миксер! крема для торта и белки для выпечки взбивает на раз два, имеется переключение скоростей и насадки для замешивания теста (ими пока не пользовались). Рекомендую к покупке",11,7,8,2023,0,1,3,False,False,False,False,True,False,0.03,0.85,0.06,0.09,0.02
1,5,1,3,0,0,0,0,"Удобный, практически бесшумный, взбивает всё быстро  Очень хороший миксер, легкий ручка удобная, пока держишь рука не устаёт, взбивает всё очень быстро. Товар рекомендую 👍",15,8,4,2024,1,0,2,False,False,False,True,False,False,0.18,0.23,0.12,0.26,0.02
1,5,1,1,1,0,1,1,"Удобный, хорошо лежит в руке, просто снимаются насадки Нет Уже пару месяцев пользуюсь. Нареканий нет совсем. Благодаря этому чуду, открыла для сеюя мир кондитерки",18,20,3,2024,0,0,2,False,False,False,True,False,False,0.05,0.55,0.14,0.18,0.02
1,5,1,0,0,0,0,0,"Хороший мощный блендер, с пюре, коктейлями и тестом справляется отлично на самых низких оборотах. Не греется при использовании 5 минут, больше по времени не используем  Лёгкий в уходе, достаточно протереть тряпочкой после использования. В соотношении цена-качество отличный вариант",18,2,1,2024,0,0,3,False,False,False,False,True,False,0.06,0.56,0.22,0.1,0.01
0,5,1,0,0,0,0,0,"цена, скорости, внешний вид, тихий тяжеловат, неприятный запах при работе Данный миксер очень понравился, стильный внешний вид, возможность переключать скорости. Очень порадовало, что он не слишком громкий. Единственный недостаток - неприятный запах паленого при работе",7,6,1,2024,0,0,3,False,False,False,True,False,False,0.03,0.48,0.14,0.3,0.01
0,5,1,0,0,0,0,0,"мощный не обнаружено Миксер удобно держать в руке, тяжеленький, хорошая мощность, кнопки переключения скоростей удобно расположены на ручке, венчики  на вид прочные, свои функции выполняет:быстро взбивает белки до устойчивых пиков.  Порадовала цена со скидкой.",9,7,2,2024,0,0,3,False,False,False,False,True,False,0.03,0.42,0.15,0.15,0.03
0,5,1,0,1,0,1,1,"Мощь Нет Миксер марта 1513))) товар отличный успел потестить в новогодние праздники, делал блины, пюре, тёща умудрилась тесто приготовить для мантов, хотя есть отечественный мощнейший, говорит отличная вещь лёгкий мощный насадки отличные, однозначно  рекомендую",17,7,1,2024,0,0,3,False,False,False,True,False,False,0.18,0.48,0.13,0.26,0.0
0,3,1,0,0,0,0,0,"Хорошая скорость, надёжность деталей Переключатель скоростей не работает В целом, миксер свою функцию выполняет, но переключение скоростей работает некорректно. Вместо увеличения скорости, при переключении, хаотично включается, либо увеличивает скорость.",20,2,4,2024,0,0,3,False,False,False,False,True,False,0.13,0.04,0.22,0.57,0.02
0,5,1,0,1,0,1,1,"крутой миксер,взбивает яйца с сууупер скоростью очень быстрая первая скорость, если надо что-то просто перемешать ,а не взбить,то только ручной венчик в помощь. тяжёлый,первое время рука очень уставала,но потом привыкла. В целом миксер классный,рекомендую.",8,1,10,2023,0,0,3,True,False,False,False,False,False,0.17,0.13,0.17,0.11,0.03
1,5,1,2,0,0,0,0,"мощный миксер) металлические насадки) внешне красивый, а для меня и это очень важно) тяжеловат миксер понравился) не зря ждала доставку)",15,22,3,2024,0,0,2,False,False,False,True,False,False,0.41,0.02,0.18,0.62,0.0
0,5,1,0,0,0,0,0,"  Миксер поразил своим дизайном, смотрится дорого и современно. Присутствуют несколько скоростей, турбо режим и кнопка отщелкивания насадок (тяжеловато срабатывает, не всегда с первого раза). Одно ""но"": брала в подарок бабушке, ей  тяжеловато с ним управляться, вес существенный",4,20,1,2024,0,0,3,False,True,False,False,False,False,0.41,0.02,0.18,0.62,0.0
1,5,1,0,0,0,0,0,Качественный миксер. есть турбо режим. Кнопки удобно расположены. Чуть тяжеловат. Но это может только для меня. Очень хороший миксер. Мощность высокая.  В руке удобно держать.  При первом использовании был запах пластика.  К покупке рекомендую однозначно!,9,1,6,2024,0,1,3,False,False,False,False,True,False,0.1,0.06,0.23,0.5,0.02
1,5,1,0,0,0,0,0,"красивый дизайн, мощный, миниатюрный, не занимает много места не обнаружено хороший миксер за свою стоимость, пришел целый, хорошо упакован. В использовании очень удобный, мощный, есть много режимов. Немного тяжеловат, но лично для меня это не критично.",13,6,3,2024,0,0,3,False,False,False,False,True,False,0.14,0.28,0.2,0.13,0.06
0,5,1,2,0,0,0,0,"При первом запуске был запах пластика, далее чуть получше. Внешне и в действии понравился Тяжеловат С бонусами цена подарок",16,26,4,2024,0,0,2,False,False,False,True,False,False,0.05,0.45,0.17,0.28,0.0
0,5,1,0,0,0,0,0,"Цена с бонусами вышла 180 рублей нет Отличный миксер,достался почти задаром. Испробовала на шарлотке,яйца с сахаром идеально взбил минут за 6. Тесто получилось воздушное. Глазурь для куличей тоже удалась. Буду заказывать второй такой же для мамы.",13,21,6,2024,0,0,3,False,False,False,False,True,False,0.13,0.42,0.18,0.09,0.04
1,5,1,4,0,0,0,0,мне нравиться пока не вижу мне очень нравится.именно такой и хотела.пришел аккуратно упакован.2 видать насадок,10,28,3,2024,0,0,2,False,False,False,True,False,False,0.2,0.11,0.45,0.31,0.01
1,4,1,0,0,0,0,0,"Стильный , мощный , комплект венчиков хороший металл ! Воняет уже 5й запуск идет запах поленного , и когда выклбчаешл останавливаетьсч не сразу , нужно полоддать пока полностью венчиик остановяться. За жти деньги просто огонь ! Я рада честно",7,15,3,2024,0,2,3,False,False,False,True,False,False,0.05,0.55,0.02,0.28,0.02
0,5,1,2,0,0,0,0,"красивый, весомый в карточке товара указано 800 Вт пришёл 500 Вт, возможно ранее была опечатка в описании в целом хороший.",7,18,3,2024,0,0,2,False,False,False,False,True,False,0.1,0.12,0.23,0.15,0.16
1,5,1,0,0,0,0,0,"стильный дизайн нет миксир полностью справляется со своей функцией. взбивает хорошо в однородную массу, без комочков. в комплекле два вида насадок. режимы и скорость переключаются без заеданий. внешний вид приятный, стильный, не вычурный.",9,13,2,2024,0,0,3,False,False,False,False,True,False,0.2,0.48,0.16,0.12,0.01
0,5,1,1,0,0,0,0,Очень хороший миксер не шумный миксер спасибо мегамаркету и продавцу рекомендую к покупке минусов нету классной миксер,17,23,3,2024,0,0,2,False,False,False,True,False,False,0.14,0.32,0.2,0.12,0.03
0,5,1,0,0,0,0,0,"Это ВАУ, а не миксер. Красивый. Работает без нареканий. Быстрый, шустрый, надежный, не хлипкий и цена дешевая, все как мы любим😀 Нет! Надежный миксер по доступной цене. Покупайте не задумываясь.",7,13,6,2024,1,1,2,False,False,False,False,True,False,0.13,0.64,0.07,0.14,0.0
0,5,1,1,0,0,0,0,"  Очень понравился миксер, детали прочные, качественные. С виду очень красивый стильный дизайн. Достаточно мощный, даже на первой скорости.",5,24,3,2024,0,0,2,False,False,False,True,False,False,0.08,0.14,0.08,0.64,0.0
1,5,1,0,0,0,0,0,"работает,хоть и мало известный бренд свою функцию выполняет,вменяемый ценник,нормальная мощность как и любой дешёвой вещи пластик,пахучий,но короткий промежуток времени рекомендую к покупке,цена качество по другому и не скажешь",8,9,5,2024,0,0,3,False,False,False,False,True,False,0.1,0.41,0.07,0.31,0.01
0,5,1,0,0,0,0,0,"работает хорошо немного тяжеловат учитывая стоимость товара, идеальный для дома...Работает исправно, несколько мощностей, есть насадки для замешивания теста и фарша, что очень удобно. в целом покупкой очень довольна! Рекомендую!",8,17,3,2024,0,2,3,False,False,False,True,False,False,0.07,0.9,0.05,0.02,0.02
1,5,1,0,0,0,0,0,"Цена-качество нет На удивление миксер очень хороший. Я кондитер и пользуюсь им каждый день. Отлично справляется, конкуренты сдавались намного быстрее)) Этот даже не думает! Очень поправился, след.буду брать этой же фирмы",5,6,2,2024,0,1,3,False,False,False,True,False,False,0.07,0.36,0.18,0.23,0.03
1,5,1,0,0,0,0,0,"Мощность, функциональность, удобство Пока нет Нравится именно эта модель миксера. Как стомался мой старый миксер, купила еще 3 штуки, именно такой модели.  Надеюсь, что теперь на долго хватит. Отличный миксер. Рекомендую.",18,30,6,2023,0,0,3,False,False,False,False,True,False,0.2,0.23,0.18,0.13,0.01
1,5,1,1,1,0,1,1,"  Отличный миксер, мощный. Брала для приготовления тортов и разнообразных кремов к ним. Со своей задачей справляется на ура!",7,21,12,2023,0,1,2,False,False,False,True,False,False,0.1,0.44,0.21,0.03,0.02
1,5,1,0,0,0,0,0,"недорогой достаточно качественный товар нет миксером пользуюсь не так часто,поэтому выбирала бюджетный вариант.по весу тяжёлый,удобно в руке держать.пока испробовала только на белках яиц,справился миксер отлично!",16,26,12,2023,0,1,3,False,False,False,False,True,False,0.09,0.84,0.07,0.05,0.01
1,5,1,0,0,0,0,0,"Шустрый Пока не нашла Испробовала его сразу как привез курьер, шустрый малый, очень быстро взбил 2 белка на меренгу. Не шумный, компактный и легкий. Одни плюсы при использовании. Мощность от 500-1500 указана в инструкции.",18,1,12,2023,0,0,3,False,False,False,False,True,False,0.13,0.42,0.16,0.16,0.02
0,5,1,0,0,0,0,0,"Внешний вид и размер нет Увидев миксер испугалась, что слишком маленький. Но, попробовав первый раз взбить крем поняла, что это то, что мне нужно. Тортики отличные получаются! Спасибо производителю и Мегамаркету!!!",8,10,3,2024,0,4,3,False,False,True,False,False,False,0.15,0.86,0.07,0.03,0.01
1,4,1,1,0,0,0,0,"  пришел немного брак кнопка для съема нападок заедает а кнопка турбо наполовину нажала , а так свою функцию выполняет",9,27,3,2024,0,0,2,True,False,False,False,False,False,0.02,0.95,0.03,0.02,0.0
1,4,1,1,0,0,0,0,"  пришел немного брак кнопка для съема нападок заедает а кнопка турбо наполовину нажала , а так свою функцию выполняет",9,27,3,2024,0,0,2,True,False,False,False,False,False,0.05,0.68,0.05,0.06,0.03
1,4,1,0,0,0,0,0,"За свои стоимость хороший аппарат Немного тяжеловат,при длительном использовании становиться немного неудобно С бонусами товар очень выгоден,за недорогую стоимость полностью выполняет свой функционал",17,22,3,2024,0,0,2,False,False,False,False,True,False,0.1,0.23,0.08,0.53,0.01
1,5,1,0,0,0,0,0,"недорогой, компактный пока не обнаружил заказал миксер, пришёл быстро, качество хорошее, за свои деньги даже отличное) удобно держать, легко использовать, просто хранить, так как относительно компактный)",9,16,12,2023,0,0,3,False,False,False,True,False,False,0.0,0.77,0.01,0.0,0.58
0,5,1,0,0,0,0,0,Мощный. Нет. Сравнительно недорогой миксер. Достаточно тяжелый. Но в руке держать удобно. С замесом теста справляется отлично. Достаточно мощный. Номинальная мощность 500 вт. Максимальная мощность - 1500 вт.,13,8,9,2023,0,0,3,False,False,False,False,True,False,0.16,0.72,0.21,0.04,0.01
1,5,1,0,0,0,0,0,"Тихий, мощный, легкий Не нашла Шикарный миксер! Лучшее соотношение цена - качество! Было очень много разных миксерлв от дорогих до дешевых. Этот удивил своей мощностью и тихой работой. Советую к покупке.",19,5,5,2024,0,2,3,False,True,False,False,False,False,0.06,0.07,0.14,0.62,0.01
0,5,1,0,0,0,0,0,"Не надо держать кнопку, и очень быстро взбивает Нет Очень удобная. Руки не устают то что ожидала в четыре раза быстрее старого. Есть турбо кнопка. Большой плюс. И пять скоростей не надо держать кнопку. 💯",14,22,4,2024,1,0,3,False,False,False,False,True,False,0.14,0.32,0.22,0.08,0.12
1,5,1,3,0,0,0,0,"Мощный  Хороший мощный миксер, пришел в целостности , рекомендую к покупке 👍🏻",10,21,4,2024,1,0,1,False,False,False,True,False,False,0.08,0.69,0.09,0.11,0.01
1,5,1,0,0,0,0,0,"довольно неплохой дизайн тяжеловат, думаю при работе жена будет предъявлять претензии с бонусами спасибо обошёлся ваще даром, компактный,стильный,а как покажет себя в работе неизвестно.",2,30,4,2024,0,0,2,False,False,False,False,True,False,0.11,0.17,0.3,0.15,0.09
1,5,1,0,1,0,1,1,"Цена, производительность. нет Довольно увесистый миксер, что при рабрте придает уверенность! 5 скоростей, хотя зватило бы и 3. Работает хорошо. Внешне смотрится довольно ""респектабельно""!",15,10,1,2024,0,2,2,False,False,False,False,True,False,0.11,0.79,0.02,0.09,0.02
1,5,1,0,0,0,0,0,"Мощность Вес, субъективно, конечно, но хотелось бы полегче Очень хороший миксер, использовать можно для сего угодно, белок взбивает на раз два!",2,7,2,2024,0,1,2,False,False,False,False,True,False,0.01,0.48,0.01,0.83,0.0
1,5,1,0,0,0,0,0,"Качественный миксер. Мощный миксер. пока не нашлось Выбирала миксер по отзывам, и не ошиблась. Взбивает отлично. Покупала на подарок маме. Цена - качество супер. Однозначно рекомендую",10,17,3,2024,0,0,2,False,False,False,False,True,False,0.22,0.68,0.09,0.02,0.02
1,5,1,0,0,0,0,0,"  Миксер Marta MT-1513, современный дизайн, цвет белый.В комплекте два набора насадок, один набор для взбивания, второй набор для замешивания теста. Хорошая заявленная мощность.Пока не пробовала в эксплуатации.",8,18,4,2024,0,0,3,False,False,False,False,True,False,0.03,0.64,0.15,0.11,0.03
0,5,1,0,0,0,0,0,"маленький мощный миксер,много режимов работы,выглядит современно, цена не нашел,все отлично хороший миксер,к покупке рекомендую,с бонусами вышел почти даром.все остались довольны.",18,13,1,2024,0,0,2,False,False,False,True,False,False,0.06,0.9,0.09,0.05,0.0
1,5,1,2,0,0,0,0,"мощный, красивый, несколько скоростей тяжеловат понравился",15,22,3,2024,0,0,1,False,False,False,True,False,False,0.05,0.56,0.19,0.06,0.09
1,5,1,0,0,0,0,0,"давно хотела миксер нет) купила что хотела сейчас масленица он очень мне пригадился, да и так нужная вещь в доме. скоростей и мощности вполне достаточно для приготовления теста.",18,16,3,2024,0,0,2,True,False,False,False,False,False,0.1,0.86,0.08,0.03,0.02
1,5,1,0,1,0,1,1,"Хорошая цена, удобен в использовании  Неплохой миксер, со своей задачей справляется. Во время первого использования был запах пластмассы, который меня испугал, но больше запаха не было",18,14,2,2024,0,0,2,False,False,False,False,True,False,0.08,0.29,0.15,0.19,0.01
1,5,1,0,0,0,0,0,"цена пока не обнаружено Отличный миксер!И не смотря на свою не большую стоимость, справляется он просто отлично!Долго выбирала и остановилась на нём,не грамма не пожалела!",6,26,1,2024,0,3,2,False,False,False,False,False,True,0.1,0.21,0.08,0.55,0.0
1,5,1,0,0,0,0,0,"  Миксер шикарный. Шустрый малый) взбивает белки для меренги очень быстро. По шуму-средне. В руке держать его приятно, сделан качественно и на первый взгляд оставил только хорошие впечатления.",15,1,12,2023,0,0,2,False,False,False,True,False,False,0.03,0.76,0.07,0.08,0.03
1,5,1,0,0,0,0,0,"Очень мощный Пока не выявлено Мощный и бюджетный миксер. Давольно увксистый, что говорит о том, что сделан из хороших комплектующих, а не из пластика. Покупкой довольна",12,22,6,2024,0,0,2,False,False,False,False,True,False,0.14,0.07,0.22,0.64,0.0
0,5,1,0,0,0,0,0,"качество,цена нет миксер классный понравился,мощный,пять режимов,переключать удобно,взбивает на отлично,рада,что выбрала именно его, по цене не кусается,а качество 🔥",17,3,5,2024,1,0,2,False,False,False,True,False,False,0.01,0.87,0.04,0.09,0.0
1,5,1,2,0,0,0,0,"много мощностей нет Хороший, мне понравился",17,21,4,2024,0,0,1,False,False,False,True,False,False,0.11,0.59,0.32,0.02,0.02
1,5,1,0,0,0,0,0,"цена,цвета,мощность нет отличный блендер,очень хорошо все перемалывает,много цветов на выбор,цена очень хорошая и вне конкуренции за такой набор функций! советую",3,5,2,2024,0,1,2,False,False,False,True,False,False,0.1,0.43,0.13,0.15,0.0
1,4,1,0,0,0,0,0,Достаточно мощный и стилтный для своей цены Немного тяжяловат и хотелось бы нн ного длинннее шнур Отлично подойдет для взбивания яиц и замешивания легкого теста,7,18,1,2024,0,0,2,False,False,False,False,True,False,0.19,0.44,0.2,0.08,0.01
1,5,1,2,0,0,0,0,Мощный Нет Мне очень понравилось спасибо,9,18,4,2024,0,0,1,False,False,False,True,False,False,0.12,0.13,0.37,0.33,0.01
0,5,1,0,0,0,0,0,"отличный миксер, работает, взбивает, насадки удобно извлекаются,для своей цены достаточно мощный, пюре взбивает на ""ура"". все отлично не обнаружено цена-качество",17,30,3,2024,0,0,2,False,False,False,False,True,False,0.16,0.24,0.07,0.18,0.02
1,5,1,0,0,0,0,0,"Недорогая функциональная вещь, компактный, со своими задачами полностью справляется Запах пластика при использовании Для домашнего использования самое оно👌",21,16,6,2024,1,0,2,False,False,False,False,True,False,0.11,0.38,0.08,0.05,0.14
1,5,1,0,1,0,1,1,"мощный,быстрый их нет данный миксер приобрела по бонусам,очень вышло выгодно,мощность хорошая ,взбивает быстро,венчики не хлипкие ,есть режим турбо ,5 скоростей",16,7,1,2024,0,0,2,False,False,False,False,True,False,0.18,0.17,0.06,0.31,0.01
1,5,1,0,0,0,0,0,"Есть регулятор Нету Очень мошный миксер, муж у меня сладкоежка, а я не так сильно люблю сладкое, так теперь с этим миксером мне и хочется печь ему торты🙏🤪❤️",18,22,4,2024,1,0,2,False,False,False,True,False,False,0.13,0.3,0.22,0.16,0.02
0,5,1,0,0,0,0,0,"  Мощный миксер, с учётом бонусов вышел очень дёшево. Тяжелее моего старенького пластикового, но это дело привычки. Туговата кнопка для извлечения насадок, в остальном всё хорошо!",13,4,4,2024,0,1,2,True,False,False,False,False,False,0.2,0.22,0.41,0.09,0.04
0,5,1,0,0,0,0,0,"Внешне приятный, мощности достаточно Не обнаружила Приобретался данный миксер на подарок подруге. Она счастлива. Довольна подарком. К покупке рекомендую",9,27,2,2024,0,0,2,False,False,False,True,False,False,0.13,0.05,0.16,0.65,0.01
1,5,1,1,0,0,0,0,отлиная миксер без минусов рекомендую,19,23,3,2024,0,0,1,False,False,False,True,False,False,0.14,0.14,0.16,0.29,0.03
1,5,1,0,0,0,0,0,"Купила на подарок. Хороший дизайн, цвет. Невестка сказала отличный миксер, хорошая мощность и скорость Не обнаружены Советую к покупке, цена порадовала",17,16,3,2024,0,0,2,False,False,False,True,False,False,0.13,0.23,0.16,0.29,0.01
1,5,1,0,0,0,0,0,"хорошая мощность тяжеловат миксер очень мощный, взбивает очень быстро до нужной консистенции. В работе удобный, красивый. Единственное тяжеловат.",18,23,1,2024,0,0,2,False,False,False,False,True,False,0.17,0.45,0.13,0.08,0.01
0,5,1,0,0,0,0,0,цена  качество и прикольный дизайн нет быстрая доставка очень довольна миксером дизайн мощный довольно тяжёлый значит мотор хороший  рекомендую,18,29,3,2024,0,0,2,False,False,False,True,False,False,0.06,0.77,0.26,0.01,0.13
1,5,1,0,0,0,0,0,"Длинные венчики Нет Отличный миксер за свои доступные деньги, тем более с учетом средней мощности в 700-800 ватт. Отличный товар, жена очень довольна",7,19,3,2024,0,0,2,False,False,False,True,False,False,0.06,0.38,0.26,0.33,0.0
1,5,1,0,0,0,0,0,"мошный, удоьный. пока нет Хороший миксер, стильный вид, хорошо сидит в руке, чувствуется мощность на любой скорости  пока всё на ура🤗 Рекамендую",11,14,1,2024,1,0,2,False,False,False,True,False,False,0.03,0.62,0.14,0.23,0.0
0,4,1,0,0,0,0,0,"норм миксер нет Цена хороша, устойчивый, всё насадки в комплекте. Попробовала, всё работает, для взбивания крема или теста для блинов отлично",14,30,12,2023,0,0,2,False,False,False,True,False,False,0.18,0.33,0.09,0.11,0.01
